ID,COUNTRY,GOODCOMPLETE,CONSENT,GENDER,AGE,ETHNICITY,ABROAD,ABROAD_YEAR,MARITAL,MARITAL_TEXT,EMPLOYMENT,EMPLOYMENT_TEXT,INCOME,LE1,LE2,LE3,LE4,LE5,LE6,LE7,LE8,LE9,LE10,LE11,LE12,LE13,LE14,LE15,LE16,LE17,LE18,LE19,LE20,LE21,LE22,LE23,LE24,LE25,LE26,LE27,LE28,LE29,ATTENTION1,ATTENTION2,DASS1,DASS2,DASS3,DASS4,DASS5,DASS6,DASS7,DASS8,DASS9,DASS10,DASS11,DASS12,DASS13,DASS14,DASS15,DASS16,DASS17,DASS18,DASS19,DASS20,DASS21,EX1,EX2,EX3,EX4,EX5,RELG_UP,AFF_UP,RELG_NOW,SPIRIT_NOW,AFF_NOW,AFFILIATION,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,RELBEH1,RELBEH2,RELBEH3,RELBEH4,RELBEH5,LOCUS1,LOCUS2,LOCUS3,LOCUS4,LOCUS5,LOCUS6,GOD1,GOD2,GOD3,GOD4,GOD5,GOD6,GOD7,GOD8,GOD9,GOD10,GOD11,GOD12,GOD13,GOD14,SWLS1,SWLS2,SWLS3,SWLS4,SWLS5,DAQ1,DAQ2,DAQ3,DAQ4,DAQ5,DAQ6,DAQ7,DAQ8,DAQ9,DAQ10,DAQ11,DAQ12,DAQ13,DAQ14,DAQ15,JONG1,JONG2,JONG3,JONG4,JONG5,JONG6,JONG7,JONG8,JONG9,JONG10,JONG11,JONG12,HONEST,COMMENTS,DROP1,DROP2,CHECK,SBS,EDAS,DAQ
R_e8n1BONnLUguJyB,Russia,1,"1,2,3,4,5,6",1,29,Русская,2,NA,3,NA,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"1,2,3,4,11,12,15,20",21,2,1,2,2,3,4,3,4,4,3,4,4,4,2,4,1,1,4,1,2,1,5,2,2,4,5,5,2,5,3,2,Christian,4,4,0,0,2,4,4,2,2,0,0,1,1,0,-4,-4,1,0,0,3,1,3,0,3,-4,0,-4,-4,-4,-4,-4,-3,-3,-3,-2,-3,5,8,8,0,8,8,0,8,5,0,0,8,0,0,8,4,4,1,2,2,-4,-4,0,-4,-4,0,-4,2,"Нужно быть осторожнее с людьми с неустойчивой психикой,т.е. тщательнее отбор проводить.",1,0,1,2.333333333,-0.583333333,4.4
R_a41dayeyaltjCYJ,Russia,1,"1,2,3,4,5,6",1,46,русская,1,1,5,NA,1,NA,6,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,21,NA,4,4,2,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,2,5,4,4,5,5,4,2,6,8,2,Christian,4,4,4,4,4,4,7,6,7,3,3,4,4,4,4,2,2,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,1,1,3,0,0,4,7,4,1,8,0,0,8,7,8,4,0,0,0,6,4,4,4,4,3,3,4,4,4,4,4,4,2,не имею,0,NA,0,4,3.833333333,3.8
R_bq5IZic3hI1SG0t,Russia,1,"1,2,3,4,5,6",2,23,Европеец,2,NA,2,NA,1,NA,4,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,21,NA,2,4,1,1,3,2,1,2,2,1,2,1,2,4,2,1,3,2,1,1,1,2,2,2,3,3,2,2,1,1,2,Christian,-1,-4,-1,-2,-2,0,0,0,2,0,0,-4,-3,-3,-4,-4,-4,4,4,4,4,4,0,2,-4,-4,-1,-4,0,-4,-4,0,-1,0,-1,0,8,7,8,8,8,8,8,8,6,2,8,8,8,8,8,4,3,3,2,4,3,2,4,3,3,2,4,2,некоторые окончания слов немного неверны,0,NA,0,-1.666666667,3.083333333,7.4
R_8hLO1X6VRPH7YDH,Russia,1,"1,2,3,4,5,6",2,40,рускоязычный,1,15,3,NA,1,NA,6,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,"1,3,12",21,2,3,2,3,2,2,1,1,1,1,3,2,3,1,1,1,4,2,2,1,1,1,3,2,2,1,4,2,6,5,2,Christian,4,1,0,1,1,2,3,5,7,3,4,-1,-1,0,0,2,0,3,4,4,4,4,4,4,-4,-4,-4,-4,0,-4,-4,1,0,1,1,1,6,2,8,7,7,8,5,8,3,4,8,8,6,7,8,4,4,2,2,1,3,2,2,3,3,3,4,2,Странный опрос,1,0,1,1.5,2.75,6.333333333
R_baaX1kuT9CO3LYp,Russia,1,"1,2,3,4,5,6",1,36,Русская,2,NA,3,NA,7,"?,???????",2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"1,11,15",21,1,3,1,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,5,5,5,2,1,2,1,1,2,Christian,4,4,4,4,4,4,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,-4,-4,-4,4,-4,-4,0,-3,-1,-3,-3,8,0,8,0,8,8,8,8,0,0,0,8,8,8,0,4,4,4,4,4,4,4,-4,-4,4,-4,4,2,"Опрос понравился,задумалась оинекотрых вопросах жизни",1,0,1,4,2,4.8
R_3VkU36mEWUghJvT,Russia,1,"1,2,3,4,5,6",1,44,славянская,2,NA,1,NA,1,NA,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,21,NA,4,3,1,1,3,4,1,4,4,3,3,4,4,4,4,4,3,4,2,2,2,5,2,2,4,3,1,2,2,2,2,Christian,4,4,4,4,4,4,6,6,6,0,2,3,4,4,4,4,4,NA,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,0,-1,-3,5,8,8,8,7,8,8,8,3,8,0,8,3,8,8,3,4,1,1,0,2,3,1,1,3,1,2,2,NA,0,NA,0,4,1.833333333,6.533333333
R_b3Fgwa8lVGvehJX,Russia,1,"1,2,3,4,5,6",1,27,Русская,1,25,3,NA,7,"???????????, ? ???????",4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,21,NA,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,7,2,6,6,2,Christian,4,4,3,3,3,3,3,2,2,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,-4,-4,-4,3,-4,-4,3,3,3,3,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,-4,-3,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,2,NA,0,NA,0,3.333333333,-3.833333333,0.266666667
R_0cBUQgALFkV9wTb,Russia,1,"1,2,3,4,5,6",2,51,русский,2,NA,3,NA,1,NA,7,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,21,NA,3,1,2,2,2,2,2,3,2,1,3,3,2,2,2,1,1,2,3,1,1,2,2,2,1,2,2,2,2,6,2,Christian,0,1,2,4,4,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-4,0,1,0,-4,-1,-1,-1,-1,-2,2,7,8,7,6,7,3,8,6,4,5,8,2,1,1,0,1,-1,-3,0,1,1,0,0,0,0,1,2,Нет.,0,NA,0,2,0,5
R_dcDjXoIPffolggd,Russia,1,"1,2,3,4,5,6",1,36,русская,2,NA,5,NA,1,NA,7,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,3,21,3,3,2,3,3,2,1,2,3,2,2,2,2,2,3,2,3,2,3,3,3,2,3,2,2,2,4,2,6,7,2,Christian,4,2,3,4,4,4,4,6,5,0,1,2,4,3,4,4,4,3,4,3,3,4,2,4,-4,-4,-3,-4,2,-3,-4,0,-1,-1,0,0,3,7,6,4,6,3,3,7,5,1,2,1,1,2,1,4,2,1,0,1,1,1,1,1,1,1,2,2,Нет. Отвечала вроде внимательно,1,0,1,3.5,1.333333333,3.466666667
R_87wOdDXtG2oHaOV,Russia,1,"1,2,3,4,5,6",2,51,русский,1,21,3,NA,"1,3",NA,4,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,21,NA,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,3,1,1,1,1,5,3,1,3,4,5,"2,26",4,4,2,Christian,4,3,2,1,0,-1,4,5,6,0,1,0,1,2,3,4,3,2,4,4,2,3,3,4,-1,-4,-2,-3,1,0,0,-2,-3,-2,-3,2,5,2,4,1,1,2,2,0,3,0,0,4,1,6,3,0,-1,-4,4,2,3,-2,-3,-4,1,-3,4,2,Все ок,0,NA,0,1.5,-0.25,2.266666667
R_9ysPsBXWOhG61HD,Russia,1,"1,2,3,4,5,6",2,20,христианство,2,NA,2,NA,4,NA,3,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10,21,2,1,3,1,1,4,1,4,2,2,3,3,3,4,4,3,3,3,1,1,1,5,2,1,1,3,1,2,3,1,2,Christian,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,-4,-4,-4,-4,0,-4,-4,0,0,0,0,-3,8,8,8,8,8,8,8,8,8,0,8,8,0,8,0,0,-4,0,0,0,0,4,0,-4,-4,0,4,2,четкое коректирование вопросов,1,0,1,0,-0.333333333,6.4
R_daSQ03vC9OV6tU1,Russia,1,"1,2,3,4,5,6",1,29,Русская,2,NA,3,NA,1,NA,4,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,"4,8,11,14",21,3,4,2,1,1,2,1,3,4,4,4,3,3,1,1,2,1,4,4,2,1,4,3,2,4,2,2,2,2,2,2,Christian,2,2,4,4,3,4,0,3,2,0,1,-4,-2,-3,-4,-3,-2,4,3,4,4,4,3,3,-4,-4,-4,-3,0,-4,-4,-3,-1,-1,-1,3,5,8,7,6,5,8,8,8,6,4,8,8,8,0,8,4,-3,-1,-4,-2,-1,-4,-4,-4,-4,-3,-4,2,NA,1,0,1,3.166666667,-2.5,6.466666667
R_4UfSyM9whkBa32t,Russia,1,"1,2,3,4,5,6",1,54,христианство,2,NA,3,NA,1,NA,4,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,21,NA,4,3,1,3,3,2,2,2,4,1,2,4,1,2,4,1,1,2,3,4,3,2,5,2,5,2,1,2,6,6,2,Christian,4,4,4,3,4,3,8,2,2,0,1,0,2,2,3,3,2,4,3,4,-4,1,-1,-2,-4,-4,-4,-4,-2,-4,-4,-1,-2,2,-2,-1,2,1,8,3,8,2,1,8,0,1,2,3,1,1,6,-3,3,-3,-1,2,2,-3,3,-2,-2,-3,-3,2,NA,0,NA,0,3.666666667,-0.833333333,3.133333333
R_ahiaPk2ETpSksiV,Russia,1,"1,2,3,4,5,6",1,20,Русская,2,NA,2,NA,2,NA,5,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,21,NA,4,4,1,2,4,4,2,4,2,2,4,4,4,4,4,2,2,2,2,1,2,5,4,2,3,4,5,2,3,5,2,Christian,-2,3,4,4,4,4,2,0,0,0,0,-3,-3,-2,1,-4,-4,4,4,4,4,4,4,4,-4,-4,-4,4,4,-4,-4,1,1,2,2,-2,2,8,8,8,0,6,8,8,0,0,8,8,0,7,3,-1,-1,2,0,-4,-3,-3,4,3,4,-3,-2,2,NA,0,NA,0,2.833333333,-0.333333333,4.933333333
R_6Fotnqu3i96ktlX,Russia,1,"1,2,3,4,5,6",1,30,Русская,2,NA,3,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"3,20",21,4,4,4,3,4,4,1,1,2,2,4,4,3,4,4,4,4,3,3,3,3,1,3,3,2,5,0,2,6,6,2,Christian,-4,-4,-4,-4,-4,-4,7,0,0,0,5,4,4,4,4,4,4,4,4,4,-4,4,4,4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2,NA,1,0,1,-4,-4,0
R_5iheIjMVSSoLFuR,Russia,1,"1,2,3,4,5,6",2,35,Русский,2,NA,3,NA,1,NA,6,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,"1,3,9,10,14,17,19",21,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,3,3,2,2,3,4,2,Christian,4,4,4,4,4,4,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,Нет,1,0,1,4,1,5
R_ekx3mqzVzn1W7rv,Russia,1,"1,2,3,4,5,6",1,25,Русская,2,NA,3,NA,2,NA,7,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,"1,3,17,19",21,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,2,4,4,2,Christian,2,0,2,0,0,-3,2,5,6,0,2,0,0,0,0,0,0,4,4,4,4,4,4,4,-4,-4,-4,-4,0,-4,-4,2,2,3,3,3,0,8,8,6,6,8,8,8,4,4,7,8,4,7,1,2,2,2,0,2,3,-1,-3,-4,-1,2,-2,2,NA,1,0,1,0.166666667,0.166666667,5.8
R_2cr9ec7ramVy22x,Russia,1,"1,2,3,4,5,6",1,26,Русская,2,NA,3,NA,5,NA,6,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,21,NA,3,2,1,2,3,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,2,4,2,1,2,1,2,2,6,6,2,Christian,4,4,4,4,4,4,2,1,5,0,1,-2,0,2,0,0,0,3,4,4,2,4,2,3,-4,-4,-4,-4,0,-4,-4,1,1,0,-1,1,5,8,3,8,6,8,0,0,7,3,0,8,0,7,8,4,3,2,1,4,4,2,4,1,2,2,2,2,NA,0,NA,0,4,2.583333333,4.733333333
R_6JTLu1HwLtmnHwN,Russia,1,"1,2,3,4,5,6",1,49,русская,2,NA,3,NA,1,NA,4,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,21,NA,3,2,2,1,3,4,2,3,3,3,3,3,3,3,3,2,1,3,2,2,3,3,4,2,2,2,0,26,4,6,2,Christian,2,4,4,4,4,4,2,0,2,0,0,0,0,0,0,0,0,4,4,4,-4,4,4,0,-4,0,0,0,4,-4,-4,-2,-3,-3,-3,0,5,5,8,8,8,8,8,0,0,5,0,8,5,8,8,2,2,0,2,0,2,2,-4,-4,-4,0,2,2,NA,0,NA,0,3.666666667,0,5.6
R_0oAoXT27Z5hDyVn,Russia,1,"1,2,3,4,5,6",2,55,русский,2,NA,3,NA,1,NA,7,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,1,2,1,"9,17,19",21,2,3,1,1,1,3,1,1,1,1,3,1,3,1,1,1,2,3,3,1,1,1,1,1,1,1,0,2,2,6,2,Christian,3,0,0,0,3,3,4,1,0,0,1,-4,-4,-4,-4,-4,-4,-4,2,-4,-4,0,0,0,-4,0,-4,-4,-4,-4,-4,-1,-3,2,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,6,5,-4,2,-4,-1,-4,0,-4,4,2,2,2,-4,2,NA,1,0,1,1.5,-0.75,1.333333333
R_4ON6LI8PSc0dCzX,Russia,1,"1,2,3,4,5,6",1,36,европейка,2,NA,3,NA,5,NA,5,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,"1,2,4,12,15",21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,5,2,1,4,3,3,2,5,5,2,Christian,4,3,4,4,4,4,5,1,2,0,0,0,4,4,4,4,1,4,4,4,4,4,4,4,0,0,-4,0,0,-4,-4,-1,0,0,2,2,0,0,0,7,3,0,0,0,0,0,1,8,0,0,0,-4,4,-4,-4,4,4,-4,-4,-4,-4,-4,-4,2,NA,1,0,1,3.833333333,-2,1.266666667
R_9Ts6TSJkSRrjiFT,Russia,1,"1,2,3,4,5,6",1,22,славянка,1,1,1,NA,1,NA,6,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,"1,2,3,4,15,17,19",21,2,2,2,2,3,3,1,3,3,3,2,2,2,2,2,3,1,1,1,1,1,2,2,2,3,3,6,2,6,6,2,Christian,4,4,4,4,4,-1,0,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,-4,-4,-4,-4,-4,-4,-4,2,0,2,0,2,1,8,8,6,6,8,8,2,7,6,8,3,1,6,8,3,4,2,3,2,4,0,0,0,0,3,2,2,NA,1,0,1,3.166666667,1.916666667,5.733333333
R_4HMjoXUgp7cjjY9,Russia,1,"1,2,3,4,5,6",2,48,русскиё,2,NA,3,NA,1,NA,5,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,"1,9,11,15,17",21,2,2,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,5,5,2,Christian,3,2,4,3,3,2,4,3,4,0,0,1,1,1,2,0,0,3,3,2,0,1,2,3,-1,-1,-1,-1,-1,-1,-3,0,0,1,1,-1,5,5,7,4,7,1,4,6,7,4,1,2,4,0,6,2,2,-2,-2,-2,2,-2,-4,-4,-3,-4,-4,2,Интересные вопросы.,1,0,1,2.833333333,-1.75,4.2
R_428NQQbHMOCx03j,Russia,1,"1,2,3,4,5,6",2,40,русский,2,NA,3,NA,1,NA,6,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,1,21,NA,2,2,1,2,3,2,2,3,3,2,2,3,2,3,2,1,1,3,2,2,1,2,2,2,2,2,5,2,6,4,2,Christian,4,3,2,3,4,4,8,2,2,0,2,-3,1,0,2,1,-1,4,4,4,0,3,4,4,-4,-4,-3,-1,-3,-4,0,-2,-2,0,-1,-2,2,6,6,8,5,1,5,6,2,0,4,1,2,4,1,-2,-3,-3,-2,-2,-3,-3,-2,-3,-3,-3,-2,2,"Как можно ответить на вопрос- вы отвечали спонтанно или предоставляли... с вариантами ответов да-нет противоречащих вопросу. Если это контрольный вопрос на внимательность, то достаточно примитивный. Далее- в опросе слишком часто повторяется ""ваше вознаграждение"" ""получите-не получите"". Да оставьте вы его себе, предполагаю что основная масса анкетируемых зарегистрированы на таких сайтах чисто для себя (интерес)- не только вы получаете информацию но и самому можно составить мнение, особенно если зарегистрирован на нескольких опросниках.",0,NA,0,3.333333333,-2.583333333,3.533333333
R_9MIh59iC1old8FL,Russia,1,"1,2,3,4,5,6",1,45,русская,2,NA,3,NA,2,NA,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,21,NA,4,2,1,3,3,1,3,4,3,2,4,4,3,3,3,2,2,4,4,3,3,2,4,4,2,5,4,2,5,7,2,Christian,4,4,4,4,4,3,3,1,2,0,1,1,2,3,1,2,2,3,4,3,3,4,3,4,-3,-4,-3,-2,-2,-4,-4,2,2,3,0,2,8,7,8,7,7,6,5,6,5,3,4,8,7,8,8,4,4,4,4,4,4,4,4,4,4,3,4,2,NA,0,NA,0,3.833333333,3.916666667,6.466666667
R_40XPwe24n4sZO6h,Russia,1,"1,2,3,4,5,6",1,27,Русская,2,NA,3,NA,2,NA,7,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,"4,6,12,15",21,3,2,2,2,2,4,1,3,1,3,2,2,3,2,3,2,2,3,1,1,2,2,4,2,3,3,4,2,5,4,2,Christian,3,3,3,3,3,3,6,2,1,0,7,-3,2,2,2,2,2,4,4,3,1,4,4,0,-4,-4,0,-4,1,-3,-3,2,1,2,0,2,8,7,8,5,8,8,3,5,2,6,3,8,7,7,6,4,4,3,0,4,4,4,4,4,4,4,1,2,NA,1,0,1,3,3.333333333,6.066666667
